geneSymbol	Gene name	Gene description	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene type	logFC	logCPM	LR	PValue	FDR
ENSGALG00000015038	CHD1L	chromodomain helicase DNA binding protein 1 like [Source:NCBI gene;Acc:418338]	1	81317906	81339566	-1	protein_coding	-0.563987011510393	4.4411405377795	62.2034622618501	3.097428738143e-15	3.39122498930892e-14
ENSGALG00000012569	FBXO7	F-box protein 7 [Source:NCBI gene;Acc:418063]	1	53227761	53241371	-1	protein_coding	0.281240512279035	6.93849503032498	27.1697385680323	1.86352824423484e-07	9.31541389657949e-07
ENSGALG00000015059		fatty acid amide hydrolase-like [Source:NCBI gene;Acc:418339]	1	81342003	81357144	1	protein_coding	-0.123606026056281	5.42108547179949	1.4230638785927	0.232899761313388	0.324255803950187
ENSGALG00000017154	ZC3H12C	zinc finger CCCH-type containing 12C [Source:NCBI gene;Acc:418963]	1	180987196	181008738	-1	protein_coding	-0.0243814289225229	2.48794593181036	0.0278154504204728	0.867543434264426	0.904526131769632
ENSGALG00000017155	C11orf87	chromosome 1 open reading frame, human C11orf87 [Source:NCBI gene;Acc:418964]	1	181226287	181226754	-1	protein_coding	-0.700275229813625	2.93636969531642	14.2828619175976	0.000157290457287746	0.000505901914275661
ENSGALG00000039479	BPIFC	BPI fold containing family C, member B [Source:NCBI gene;Acc:771461]	1	53270492	53286236	1	protein_coding	0.372536012427763	-1.56370909083013	0.496576578939592	0.4810082183073	0.578251424269588
ENSGALG00000015073	TMEM39A	transmembrane protein 39A [Source:NCBI gene;Acc:418340]	1	81358311	81383483	-1	protein_coding	-0.247731917809819	5.89199342123142	26.3823738868121	2.80084764420753e-07	1.35841652075268e-06
ENSGALG00000012611	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase [Source:NCBI gene;Acc:418064]	1	53286579	53299252	1	protein_coding	-0.298410250903326	7.22099368693165	32.8962577992289	9.72102124199063e-09	5.70484815356672e-08
ENSGALG00000015069	B4GALT4	beta-1,4-galactosyltransferase 4 [Source:NCBI gene;Acc:418341]	1	81391656	81407632	1	protein_coding	-0.0666324973996721	5.55585866497225	0.977275153612482	0.322872453975228	0.419757608540792
ENSGALG00000022891		beta-1,4-galactosyltransferase 3 [Source:NCBI gene;Acc:418342]	1	81408455	81422616	-1	protein_coding	-0.070252337597563	5.81879493166399	0.561326607984384	0.45372622538634	0.551905278712788
ENSGALG00000012619	PRDM4	PR/SET domain 4 [Source:NCBI gene;Acc:418065]	1	53325209	53342024	1	protein_coding	0.142297427690057	4.59866765851933	3.09046090049519	0.0787524987983816	0.130736650228009
ENSGALG00000017158	POGLUT3	KDEL motif containing 2 [Source:NCBI gene;Acc:418966]	1	181559336	181567603	1	protein_coding	0.315804275029677	5.25445268596993	7.68790294414478	0.00555921858428567	0.0129505227584538
ENSGALG00000012631	PWP1	PWP1 homolog, endonuclein [Source:NCBI gene;Acc:418066]	1	53343403	53357843	-1	protein_coding	0.032803416468349	6.23176002620931	0.394731436888513	0.52982278361552	0.62490002500695
ENSGALG00000033664	MOV10L1	Mov10 RISC complex RNA helicase like 1 [Source:NCBI gene;Acc:417738]	1	20276230	20312309	1	protein_coding	-0.514186855346146	4.79591051005213	26.1908997663901	3.09276583391833e-07	1.48848994699552e-06
ENSGALG00000015075	B3GAT1L	beta-1,3-glucuronyltransferase 1-like [Source:NCBI gene;Acc:408180]	1	81425204	81452490	-1	protein_coding	0.559256218877099	4.53861348662554	18.0514604174921	2.15013647767001e-05	8.00771648819212e-05
ENSGALG00000017159	ATM	ATM serine/threonine kinase [Source:NCBI gene;Acc:395401]	1	181590958	181650668	-1	protein_coding	0.227120859426676	5.12650525462492	9.17559859273242	0.00245263136715625	0.00621178154293691
ENSGALG00000015077		Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]	1	81531508	81551013	1	protein_coding	0.947445321518065	4.80441560650257	87.903861041722	6.87144122624552e-21	1.14193341808878e-19
ENSGALG00000000003	PANX2	pannexin 2 [Source:NCBI gene;Acc:426934]	1	20328226	20347898	1	protein_coding	0.515183714104487	2.95887158140271	15.3335742254347	9.0100888382782e-05	0.000302352459625238
ENSGALG00000015079	UPK1B	uroplakin 1B [Source:NCBI gene;Acc:418345]	1	81562063	81573670	-1	protein_coding	0.663103947526903	-0.0827106208454379	2.14859934324929	0.142700019999692	0.215691742071575
ENSGALG00000030705	TRABD	TraB domain containing [Source:NCBI gene;Acc:417746]	1	20383039	20415387	1	protein_coding	0.147847913242687	5.26880793201741	6.10933293568728	0.0134469871250786	0.0283752686610093
ENSGALG00000039595	BTBD11	BTB domain containing 11 [Source:NCBI gene;Acc:771493]	1	53377416	53545431	-1	protein_coding	0.218798081513506	3.76355540859613	3.95900624853852	0.04662121854933	0.0833508733454607
ENSGALG00000016740	OCA2	OCA2 melanosomal transmembrane protein [Source:NCBI gene;Acc:428009]	1	131975543	132105662	1	protein_coding	-0.384540567469727	-1.71211161224015	0.517471289838873	0.47192235554208	0.570114557576207
ENSGALG00000012638	CRY1	cryptochrome circadian regulator 1 [Source:NCBI gene;Acc:374093]	1	53591410	53626354	-1	protein_coding	0.108390732309204	6.34771453667697	4.30811503454752	0.0379309687042127	0.0698136811400553
ENSGALG00000017163	ACAT1	acetyl-CoA acetyltransferase 1 [Source:NCBI gene;Acc:418968]	1	181673539	181685617	-1	protein_coding	0.0120067811722539	7.04118152495237	0.0291451980820003	0.864444213064463	0.902344554186341
ENSGALG00000041042	GABRG3	gamma-aminobutyric acid type A receptor gamma3 subunit [Source:HGNC Symbol;Acc:HGNC:4088]	1	132259464	132561163	-1	protein_coding	0.591239717658316	1.59984018311316	11.267398654131	0.000788801886244333	0.00223410773514845
ENSGALG00000017165	CUL5	cullin 5 [Source:NCBI gene;Acc:418969]	1	181692016	181714409	-1	protein_coding	-0.233414163156987	4.7563938979161	9.5167978483783	0.00203599539052498	0.00523476109936821
ENSGALG00000015084	IGSF11	immunoglobulin superfamily member 11 [Source:NCBI gene;Acc:418346]	1	81625126	81711797	1	protein_coding	-2.92781732242511	3.54702939901335	196.326871536208	1.32259566837569e-44	8.46663665872946e-43
ENSGALG00000016744	GABRA5	gamma-aminobutyric acid type A receptor alpha5 subunit [Source:NCBI gene;Acc:418684]	1	132566482	132611904	-1	protein_coding	-0.869831759948298	1.31457671462744	13.5788303935478	0.000228750723377012	0.000716638034010328
ENSGALG00000038467	SELENOO	selenoprotein O [Source:NCBI gene;Acc:417745]	1	20448935	20462470	1	protein_coding	-0.388695997184666	4.66867288753946	12.6381693172313	0.000377949911179661	0.00113611344886708
ENSGALG00000032156	TUBGCP6	tubulin gamma complex associated protein 6 [Source:NCBI gene;Acc:769701]	1	20464869	20488213	-1	protein_coding	0.0726753317367299	4.18278175469376	0.47179082778576	0.492164455673753	0.588629773985875
ENSGALG00000017167	SLC35F2	solute carrier family 35 member F2 [Source:NCBI gene;Acc:418970]	1	181760889	181778160	1	protein_coding	0.78966531813934	4.67556935049431	27.4345132175069	1.62505012797418e-07	8.20833492580193e-07
ENSGALG00000029392	GABRB3	gamma-aminobutyric acid type A receptor beta3 subunit [Source:NCBI gene;Acc:396290]	1	132652407	132762481	1	protein_coding	1.80038773642082	-0.000187173997434603	26.2723368145534	2.96505479728237e-07	1.43031689894279e-06
ENSGALG00000040620	LSAMP	limbic system-associated membrane protein [Source:NCBI gene;Acc:395687]	1	82041116	83002376	1	protein_coding	0.436096751218728	3.69884446621985	8.30609569526408	0.00395122378832661	0.00953568087557876
ENSGALG00000012639	MTERF2	mitochondrial transcription termination factor 2 [Source:NCBI gene;Acc:418067]	1	53628604	53634012	1	protein_coding	0.703649789683757	2.04080825944887	14.7016436801642	0.000125936596674899	0.00041224275462561
ENSGALG00000012640	TMEM263	transmembrane protein 263 [Source:NCBI gene;Acc:418068]	1	53635743	53648531	-1	protein_coding	0.378012867614426	7.86345296462566	46.1458293750083	1.09770438163036e-11	8.69501065423997e-11
ENSGALG00000043118	ATP10A	ATPase phospholipid transporting 10A (putative) [Source:NCBI gene;Acc:418685]	1	132986041	133096377	1	protein_coding	-1.18252216538619	3.20499502764996	85.8863579152868	1.9057900955713e-20	3.0974026333074e-19
ENSGALG00000017169	ELMOD1	ELMO domain containing 1 [Source:NCBI gene;Acc:418971]	1	181839724	181881942	-1	protein_coding	-0.28598162429902	5.50537174180194	10.179835265648	0.00141984865985164	0.00380009409879662
ENSGALG00000029484	RIC8B	RIC8 guanine nucleotide exchange factor B [Source:NCBI gene;Acc:418069]	1	53675196	53707480	-1	protein_coding	0.313606872984647	4.80413223397176	12.1647908652827	0.000487001253168868	0.0014347040909861
ENSGALG00000034944	UBE3A	ubiquitin protein ligase E3A [Source:NCBI gene;Acc:418686]	1	133189234	133229871	1	protein_coding	0.019483063675891	6.46914179799294	0.084933836516587	0.770719335338435	0.828994042048122
ENSGALG00000012647	RFX4	regulatory factor X4 [Source:NCBI gene;Acc:418070]	1	53713025	53802913	-1	protein_coding	-2.30349632214537	-0.958889364763851	24.9003515192095	6.03714154422297e-07	2.79616149706038e-06
ENSGALG00000008635		secreted frizzled-related protein 2-like [Source:NCBI gene;Acc:417741]	1	20505033	20508744	-1	protein_coding	-1.2231009808739	-2.1421867189893	2.38403589335461	0.122580496180512	0.189691352439181
ENSGALG00000012655	POLR3B	RNA polymerase III subunit B [Source:NCBI gene;Acc:418071]	1	53811388	53878902	-1	protein_coding	-0.179169188040228	5.83853186429359	6.68290633707303	0.00973417839705208	0.0213555122382904
ENSGALG00000019384	MAPK12	mitogen-activated protein kinase 12 [Source:NCBI gene;Acc:769763]	1	20526985	20555609	-1	protein_coding	0.634875577014535	4.83971752947886	38.5136218564122	5.43728550351956e-10	3.61726517564475e-09
ENSGALG00000017170	ALKBH8	alkB homolog 8, tRNA methyltransferase [Source:NCBI gene;Acc:418972]	1	181880177	181939483	1	protein_coding	-0.232160390603671	4.22769447794764	4.86619948683769	0.0273877533918338	0.0528742317710182
ENSGALG00000040023	MAPK11	mitogen-activated protein kinase 11 [Source:NCBI gene;Acc:417739]	1	20565752	20594690	-1	protein_coding	0.716572618368624	4.44756730668094	26.4328560009074	2.72859483506015e-07	1.32747884433888e-06
ENSGALG00000015089	GAP43	growth associated protein 43 [Source:NCBI gene;Acc:427955]	1	83026159	83080167	-1	protein_coding	-0.79904806391267	3.33297449477417	15.8952661331954	6.6945954383998e-05	0.000229312282188376
ENSGALG00000039861	PLXNB2	plexin B2 [Source:NCBI gene;Acc:425938]	1	20649179	20822048	-1	protein_coding	0.745521271887373	6.38563804392781	22.5521970032968	2.04510514548346e-06	8.75765674415734e-06
ENSGALG00000015094	ZBTB20	zinc finger and BTB domain containing 20 [Source:NCBI gene;Acc:100859265]	1	83692165	83698118	1	protein_coding	0.275073025758131	-1.10637002471256	0.478802488254892	0.488965241484851	0.585908402722799
ENSGALG00000015117	DRD3	dopamine receptor D3 [Source:NCBI gene;Acc:770757]	1	83745457	83755386	1	protein_coding	0.693860028673749	0.748926676208005	9.7384927662779	0.00180448800760112	0.00468755921974559
ENSGALG00000037353	TMEM131	transmembrane protein 131 [Source:NCBI gene;Acc:418689]	1	133387917	133479417	1	protein_coding	-0.0883590648892396	6.83871601588939	1.63010534911898	0.201688477909426	0.287926423066283
ENSGALG00000012658	TCP11X2	t-complex 11 family, X-linked 2 [Source:NCBI gene;Acc:425052]	1	53881515	53897895	-1	protein_coding	-0.0533950702504217	5.18008569005211	0.2385309318182	0.625269172315111	0.709319992940389
ENSGALG00000017171	CWF19L2	CWF19-like 2, cell cycle control (S. pombe) [Source:NCBI gene;Acc:418973]	1	181966817	182022834	1	protein_coding	0.405733924512829	4.34420164696177	29.7405674643758	4.93903608415683e-08	2.67573772659394e-07
ENSGALG00000017172	VMO1	vitelline membrane outer layer 1 homolog [Source:NCBI gene;Acc:418974]	1	182061433	182065423	1	protein_coding	1.09026707170494	-2.1374329388852	2.12208743877426	0.145188541823611	0.218873078728925
ENSGALG00000017173	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2 [Source:NCBI gene;Acc:771678]	1	182130487	182257860	1	protein_coding	0.533588748798716	2.01216991027519	7.49815024134221	0.00617623973767616	0.0142267817126166
ENSGALG00000037485	QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2 [Source:NCBI gene;Acc:418351]	1	83770540	83782730	-1	protein_coding	-0.150660321622231	5.99558913469015	7.49442673229322	0.0061890229809573	0.0142512596823517
ENSGALG00000027981	AASDHPPT	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase [Source:NCBI gene;Acc:418975]	1	182413608	182437196	-1	protein_coding	0.230139277545513	3.48605444323044	2.41065048198375	0.120512280574939	0.186951976307339
ENSGALG00000033997	ZNF800	zinc finger protein 800 [Source:NCBI gene;Acc:417747]	1	21022425	21036546	1	protein_coding	0.182486073639514	3.68091591719073	3.54345808169702	0.0597807052945213	0.1031305526372
ENSGALG00000028658	KBTBD3	kelch repeat and BTB domain containing 3 [Source:NCBI gene;Acc:418976]	1	182437515	182450316	1	protein_coding	-1.57988961762353	-0.746871399628451	13.9882049187881	0.000183961058395326	0.000585381536821242
ENSGALG00000015123	ZDHHC23	zinc finger DHHC-type containing 23 [Source:NCBI gene;Acc:418353]	1	83805906	83813150	-1	protein_coding	0.451443029376898	3.35241792593085	14.3807536323734	0.000149320737870106	0.000481998275805561
ENSGALG00000017177	MSANTD4	Myb/SANT DNA binding domain containing 4 with coiled-coils [Source:NCBI gene;Acc:418977]	1	182457193	182471609	1	protein_coding	-0.0997390844188852	5.86910983538892	3.05121271328582	0.0806768807887968	0.133472154965326
ENSGALG00000012659	CKAP4	cytoskeleton associated protein 4 [Source:NCBI gene;Acc:418073]	1	53903598	53908679	1	protein_coding	-0.416758845761141	7.43622646279941	55.5709156268694	9.01475590983046e-14	8.7140325424224e-13
ENSGALG00000039403	GRM8	glutamate metabotropic receptor 8 [Source:NCBI gene;Acc:427853]	1	21072336	21395611	1	protein_coding	0.259100392552924	-0.979743124914755	0.349220389098406	0.55455478097169	0.647496634734021
ENSGALG00000029709	INPP4A	inositol polyphosphate-4-phosphatase type I A [Source:NCBI gene;Acc:418690]	1	133491845	133561055	-1	protein_coding	0.433256959988311	3.49401815486763	11.058014245736	0.000883046680176991	0.00247477924864434
ENSGALG00000012662	NUAK1	NUAK family kinase 1 [Source:NCBI gene;Acc:418074]	1	53933066	53978011	1	protein_coding	0.199982349140025	3.11458933781204	2.18881499844986	0.139016231318704	0.211166665176244
ENSGALG00000038995	GRIA4	glutamate ionotropic receptor AMPA type subunit 4 [Source:NCBI gene;Acc:396137]	1	182497747	182719908	-1	protein_coding	-0.887811996891923	2.11808911223638	2.98188365514161	0.0842012260489772	0.138281777910539
ENSGALG00000035629	GRAMD1C	GRAM domain containing 1C [Source:NCBI gene;Acc:418354]	1	83813954	83865313	-1	protein_coding	0.0947438486653199	5.40404334483643	2.02576474601195	0.154651053949406	0.230781014974214
ENSGALG00000008740	POT1	protection of telomeres 1 [Source:NCBI gene;Acc:404538]	1	21884126	21946881	1	protein_coding	-0.106233698520566	4.84277234128581	0.915580174538167	0.338638156519964	0.436096987566047
ENSGALG00000036791	COA5	cytochrome c oxidase assembly factor 5 [Source:NCBI gene;Acc:769722]	1	133608232	133610582	-1	protein_coding	-0.0648291593745325	6.92934111010827	1.37584309446267	0.240810490564474	0.332027387374996
ENSGALG00000027122	APPL2	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 [Source:NCBI gene;Acc:418075]	1	54211821	54244951	1	protein_coding	-0.0348476659597184	5.91943332425045	0.333422558622532	0.563650677634983	0.655554787939019
ENSGALG00000036076	UNC50	unc-50 inner nuclear membrane RNA binding protein [Source:NCBI gene;Acc:418691]	1	133610586	133613996	1	protein_coding	0.19511763391129	6.12431508091222	8.51534342477763	0.00352164458154218	0.00857482525996696
ENSGALG00000030780	MGAT4A	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme A [Source:NCBI gene;Acc:418692]	1	133618531	133693798	-1	protein_coding	0.579636669775237	3.63232971068155	21.0738449570482	4.41919069920897e-06	1.79907805655337e-05
ENSGALG00000028254	WASHC4	WASH complex subunit 4 [Source:NCBI gene;Acc:418077]	1	54247464	54284004	-1	protein_coding	-0.136342247708083	4.60995057327441	2.81244405639402	0.0935357740275772	0.151244549854408
ENSGALG00000012691	ALDH1L2	aldehyde dehydrogenase 1 family member L2 [Source:NCBI gene;Acc:418078]	1	54291424	54319655	1	protein_coding	-0.523045324810719	4.72114442242734	9.08483627980389	0.00257737555085658	0.00648192644549959
ENSGALG00000051066			1	182537828	182537908	-1	miRNA	-0.195354143974531	-2.04140844515566	0.0749251349405746	0.784296301913002	0.840355738693633
ENSGALG00000040954	GPR37	G protein-coupled receptor 37 [Source:NCBI gene;Acc:417748]	1	21985328	21998153	1	protein_coding	1.94419644906278	4.15077697946122	45.1165735561447	1.85647575808409e-11	1.44051956318374e-10
ENSGALG00000017179	PDGFD	platelet derived growth factor D [Source:NCBI gene;Acc:418978]	1	183232405	183372535	1	protein_coding	0.27622715308384	6.57051907180601	4.61816968155568	0.0316349775738847	0.0597632462286648
ENSGALG00000031527	ARL8BL	ADP-ribosylation factor-like 8B-like [Source:NCBI gene;Acc:769134]	1	22204054	22231720	-1	protein_coding	0.40779899772728	7.08001572229105	9.72522699319395	0.0018175587173032	0.00471565534036461
ENSGALG00000016755	CRACDL	CRACD like [Source:HGNC Symbol;Acc:HGNC:33454]	1	133708781	133728300	-1	protein_coding	0.351175446910949	0.542131046774097	0.723850875106727	0.394883650031237	0.493634069636538
ENSGALG00000012694		chromosome 1 open reading frame, human C12orf45 [Source:NCBI gene;Acc:418079]	1	54320742	54323938	-1	protein_coding	-0.211748726965939	7.23041983516208	8.84687433627861	0.00293591240285005	0.00727714202263129
ENSGALG00000016757	TSGA10	testis specific 10 [Source:NCBI gene;Acc:418696]	1	133775253	133793015	-1	protein_coding	-1.25996095316299	0.329395199664827	7.16022802570357	0.00745377205503942	0.0168024574154832
ENSGALG00000012697	SLC41A2	solute carrier family 41 member 2 [Source:NCBI gene;Acc:427913]	1	54333887	54374347	1	protein_coding	0.981127867743098	3.55665003707476	75.6503909552425	3.38608908222536e-18	4.72583534089896e-17
ENSGALG00000008761	SPAM1	sperm adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:11217]	1	22238881	22251669	-1	protein_coding	-0.510131644895619	-1.67489779919385	0.537099837602542	0.463637139201554	0.561836506235454
ENSGALG00000016758	LIPT1	lipoyltransferase 1 [Source:NCBI gene;Acc:418697]	1	133803189	133805089	1	protein_coding	-0.380935199587847	4.4338260885011	24.1552628604749	8.88729626639847e-07	4.03433090645809e-06
ENSGALG00000008776	HYAL6	hyaluronoglucosaminidase 6 [Source:NCBI gene;Acc:105667218]	1	22287864	22327497	-1	protein_coding	0.356166910218331	-2.30395018486287	0.171881147401828	0.678445355378532	0.754850924353502
ENSGALG00000030607	CHST11	carbohydrate sulfotransferase 11 [Source:HGNC Symbol;Acc:HGNC:17422]	1	54386968	54542011	-1	protein_coding	0.327131898264959	3.16180251082285	1.60231915420228	0.205574862197767	0.292542565044276
ENSGALG00000008797	WASL	Wiskott-Aldrich syndrome like [Source:NCBI gene;Acc:417750]	1	22351089	22401091	1	protein_coding	-0.0179643902452668	7.25202636933707	0.180135152935701	0.6712571179757	0.748820805424162
ENSGALG00000016759	MITD1	microtubule interacting and trafficking domain containing 1 [Source:NCBI gene;Acc:418698]	1	133809550	133813733	-1	protein_coding	-0.532479326656325	4.487805909172	38.7695111963051	4.7691916981955e-10	3.19692904474604e-09
ENSGALG00000043257		lysozyme g-like [Source:NCBI gene;Acc:418700]	1	133819265	133823382	-1	protein_coding	-0.367540023061751	2.29604850779877	2.78227594782211	0.0953126356232318	0.153673559388935
ENSGALG00000008805	LMOD2	leiomodin 2 [Source:NCBI gene;Acc:417751]	1	22419625	22425777	-1	protein_coding	-0.282505618224609	-1.65833667280196	0.314074974529127	0.575190317074509	0.664602986356326
ENSGALG00000016761	LYG2	lysozyme g2 [Source:NCBI gene;Acc:395708]	1	133828101	133831585	-1	protein_coding	2.12579488013885	1.9919320448026	40.7334507264132	1.74474795958639e-10	1.21080490314881e-09
ENSGALG00000008814	ASB15	ankyrin repeat and SOCS box containing 15 [Source:NCBI gene;Acc:417752]	1	22434929	22445383	-1	protein_coding	-0.481398699286835	-0.863847586751006	1.00026425703631	0.317246573843886	0.413557689560441
ENSGALG00000008821	NDUFA5	NADH:ubiquinone oxidoreductase subunit A5 [Source:NCBI gene;Acc:417753]	1	22449623	22454662	1	protein_coding	-0.0914851687021822	8.23886842395178	1.45560637021395	0.227630489031249	0.318439039566851
ENSGALG00000035345	TXNRD1	thioredoxin reductase 1 [Source:NCBI gene;Acc:418082]	1	54584006	54620980	-1	protein_coding	-0.603555033553192	2.90487766785955	15.2696104239711	9.32040087983315e-05	0.000311616675338492
ENSGALG00000008823	IQUB	IQ motif and ubiquitin domain containing [Source:NCBI gene;Acc:417754]	1	22456440	22477009	1	protein_coding	-0.171644366817729	0.455991013152414	0.573563532527006	0.448846328114758	0.547775010101729
ENSGALG00000054968		lysozyme g-like [Source:NCBI gene;Acc:418701]	1	133835962	133838443	-1	protein_coding	-0.659231818443694	-1.76730635408899	0.710893500211448	0.399147350981328	0.4977204653942
ENSGALG00000008836	ATP6AP1	ATPase H+ transporting accessory protein 1 [Source:NCBI gene;Acc:427854]	1	22485251	22539257	1	protein_coding	-0.784604689532318	6.78432895711535	45.923696639205	1.22949700787231e-11	9.70830645549013e-11
ENSGALG00000032090	TXNDC9	thioredoxin domain containing 9 [Source:NCBI gene;Acc:418702]	1	133848484	133859438	-1	protein_coding	-0.254896046358895	6.38333733108575	14.3811718621309	0.000149287575570905	0.000481998275805561
ENSGALG00000041193	NFYB	Nuclear transcription factor Y subunit beta  [Source:UniProtKB/Swiss-Prot;Acc:P25207]	1	54631916	54646904	1	protein_coding	-0.122090741198743	5.48230415896616	3.48358589338227	0.0619802948200685	0.106538681478202
ENSGALG00000008874	SLC13A1	solute carrier family 13 member 1 [Source:NCBI gene;Acc:770198]	1	22565977	22590094	1	protein_coding	0.723042243699927	0.92579313698465	1.14158277063324	0.285318128408121	0.380030420078206
ENSGALG00000016766	REV1	REV1, DNA directed polymerase [Source:NCBI gene;Acc:418703]	1	133893037	133946308	-1	protein_coding	0.0345678334462963	5.39043017391135	0.228483754162852	0.632650388065642	0.715316249352043
ENSGALG00000019233		phospholipase A2 group X-like [Source:NCBI gene;Acc:418356]	1	83879170	83892733	-1	protein_coding	-0.318363600259904	-0.899176088911269	0.596597058691941	0.439879355801322	0.539191703520828
ENSGALG00000008926	CADPS2	calcium dependent secretion activator 2 [Source:NCBI gene;Acc:417756]	1	22670291	22971425	1	protein_coding	-0.437205684778217	3.36738341544905	9.64856530348043	0.00189499531891079	0.00490035166248426
